conflict,land,agrtit,anymitiguse,fenc,ntwh,gdan,lgtn,scrd,cley,dp,dw,elev,fc1km,fc3km,lvstkown,grzlvstkhouse,grzcattlehouse,grzgoathouse,grzlvstkforest,hht,pctmen,gender,age,ncrop,rice,soya,cotton,channa,wheat,crmgen,crfenc,crntwh,crgdan,crlgtn,crscrd,crbush,lpmgen,lpfenc,lpntwh,lpgdan,lplgtn,lpscrd,lpcley,yrsofarming,crincmloss,lpincmloss,lessrain,morerain,partcommact,localofffence,localofflight,localofftrench,conflhhtask,conflfuel,conflcrops,confldomes,conflwater,jvcarn,jvherb,fbcarn,fbherb,mrcarn,mrherb,apcarn,apherb,mycarn,myherb,jncarn,jnherb,jlcarn,jlherb,agcarn,agherb,spcarn,spherb,occarn,ocherb,nvcarn,nvherb,dccarn,dcherb,migrtnstatus,chldatndschl,obtainwood,obtaingraze,obtainntfp,intrctfd,faceconflfd,fdfuel,fdgraze,valutgr,valulprd,valupig,valuchtl,valunlgi,valusmbr,crpig,crchtl,crnlgi,crsmbr,lplprd,lptgr,rptgovcr,rptgovlp,rptgovpig,rptgovchtl,rptgovnlgi,rptgovsmbr,rptgovlprd,rptgovtgr,Ilm,less8m,totwelvem,abvtwelvem,Ilf,less8f,totwelvef,abvtwelvef,highschledu,crhh,lphh,cattleown,bufflown,goatown,comprec,Il,less8,totwelve,abvtwelve,imppa,chngpa,obtainres,freqres,conflyear,fdaccess
1,1.5,1,0,0,0,0,0,0,0,6.027505,1.059045,0.19589218,10.39339697,8.814066371,0,0,0,0,NA,4,75,1,66,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2500,NA,0,0,0,NA,NA,NA,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,1,6,1,66,4
1,2,1,0,0,0,0,0,0,0,6.015854,0.956768,0.19589218,10.15492086,8.660428238,3,2,2,0,1,3,66.66666667,1,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,NA,NA,1,1,0,2,2,2,0,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,1,1,1,0,1,2,1,0,2,1,0,2,1,0,1,2,3,2,0,1,1,6,1,31,4
0,0,NA,0,0,0,0,0,0,0,10.649783,0.774655,0.206113042,5.840682026,15.15517958,45,45,15,30,1,4,75,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,1,0,1,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,0,0,0,0,1,NA,NA,1,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,NA,NA,15,0,30,NA,2,1,0,0,1,1,1,1,NA,0
1,15,1,1,0,1,0,0,0,0,10.721151,0.36421,0.206113042,3.82556537,11.92244577,4,0,0,0,NA,4,25,1,50,3,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,25,19000,NA,0,0,0,1,5,5,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,1,0,1,0,1,NA,NA,1,1,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,1,1,0,0,1,2,1,0,4,0,0,0,1,1,0,2,1,0,0,0,25,0
0,0,NA,0,0,0,0,0,0,0,10.825712,0.123319,0.206113042,3.65730891,10.85718176,0,0,0,0,NA,2,50,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0,0,NA,NA,0,0,0,NA,1,2,0,0,1,1,5,1,NA,3
0,0,NA,0,0,0,0,0,0,0,12.228196,0.982968,0.206113042,4.021656987,19.53606579,0,0,0,0,NA,8,50,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,2,0,1,1,0,0,2,NA,NA,0,0,0,NA,1,1,2,0,1,1,0,0,NA,0
1,30,1,1,0,0,0,0,1,0,10.681674,3.701704,0.224205476,0,0.868906224,0,0,0,0,NA,6,66.66666667,0,75,3,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,50,100000,NA,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,50,0
1,25,1,0,0,0,0,0,0,0,10.736764,3.651878,0.224205476,0,1.070691165,5,5,5,0,0,6,50,1,45,9,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,100000,NA,1,1,0,1,1,NA,0,NA,NA,NA,NA,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,NA,NA,1,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,2,1,0,1,0,1,0,2,1,0,5,0,0,0,1,2,2,0,1,1,0,0,10,2
1,7,1,1,1,1,1,1,1,1,11.475896,3.012469,0.224205476,0,2.194675098,6,6,4,0,0,4,50,1,60,2,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,50,25000,NA,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,NA,NA,NA,NA,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,1,0,1,1,1,NA,NA,NA,0,2,2,0,1,0,1,0,3,1,0,4,2,0,0,1,2,3,0,0,0,0,0,25,6
1,25,1,0,0,0,0,0,0,0,9.215775,2.212262,0.224205476,0,2.253670819,6,6,6,0,0,4,75,0,40,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,1,0,1,1,NA,0,NA,NA,NA,NA,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,3,0,0,0,1,1,1,2,1,0,6,0,0,0,0,4,1,1,1,1,1,0,10,0
1,4,1,0,0,0,0,0,0,0,9.1974,2.066202,0.224205476,0.624377449,2.612438311,2,2,2,0,0,4,75,1,50,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,12500,NA,1,1,0,NA,NA,NA,0,NA,NA,NA,NA,0,1,0,1,0,1,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,1,1,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,0,1,1,0,2,0,0,0,0,2,0,1,1,1,2,0,10,1
1,6.3973,1,1,0,1,1,1,1,0,9.225762,2.128168,0.224205476,0.206046499,2.486722438,5,5,4,0,0,4,50,1,50,4,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,21,NA,NA,0,0,0,1,1,NA,0,NA,NA,NA,NA,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,NA,0,NA,NA,0,0,1,1,0,0,1,0,3,1,0,4,1,0,0,0,0,2,1,0,1,1,0,10,1
0,0,NA,0,0,0,0,0,0,0,6.798211,1.20612,0.214504667,0.381716294,1.155439373,0,0,0,0,NA,4,75,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,3,0,3,NA,NA,0,0,0,NA,0,2,3,0,1,1,0,0,NA,0
0,10,1,0,0,0,0,0,0,0,6.729313,1.079222,0.214504667,0.381716256,1.153406969,0,0,0,0,NA,5,80,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,4,4,4,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,1,0,0,1,2,0,0,0,NA,NA,0,0,0,NA,2,3,0,0,1,1,0,0,NA,0
0,2,1,1,0,1,1,0,1,0,6.607583,0.969469,0.214504667,0.510148378,1.22120546,2,2,2,0,0,9,66.66666667,0,22,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,30,NA,NA,1,0,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,1,2,NA,NA,2,0,0,NA,0,2,0,2,1,1,0,0,NA,0
0,0,NA,0,0,0,0,0,0,0,6.681261,1.004274,0.214504667,0.447264514,1.165607946,6,6,4,0,0,2,50,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,3,3,1,0,0,1,1,0,2,NA,NA,4,2,0,NA,3,4,2,0,1,1,0,0,NA,0
0,0,NA,0,0,0,0,0,0,0,7.550777,2.181126,0.214504667,0,0.806476391,1,1,0,1,0,5,60,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,1,1,1,1,1,0,NA,NA,NA,NA,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,2,0,0,0,1,0,3,NA,NA,0,0,1,NA,0,2,3,0,1,0,0,0,NA,6
1,4.5,1,1,0,1,1,1,1,1,7.672435,2.280263,0.214504667,0,0.676963208,3,3,2,1,0,4,50,1,40,4,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,12,3000,NA,1,1,1,1,1,1,0,NA,NA,NA,NA,0,1,0,1,0,1,0,1,0,1,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,NA,0,NA,NA,NA,1,1,0,1,1,1,1,0,2,1,0,2,0,1,0,2,2,1,1,1,0,0,0,10,6
0,0,NA,0,0,0,0,0,0,0,4.911058,0.649258,0.209958451,2.576428412,1.935499186,2,2,0,2,0,7,57.14285714,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,NA,NA,1,1,1,3,3,3,1,1,1,1,0,1,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,NA,NA,1,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,1,0,2,NA,NA,0,0,2,NA,1,1,2,0,1,1,3,1,NA,6
0,2,1,1,0,1,0,1,1,0,3.573962,1.643655,0.209958451,0.769382426,6.199014626,0,0,0,0,NA,6,16.66666667,1,40,2,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,3,NA,NA,1,0,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,2,0,1,0,1,1,1,0,2,NA,NA,0,0,0,NA,3,1,2,0,1,1,0,0,NA,0
1,9.5,1,1,0,1,0,0,0,1,3.415177,0.381731,0.209958451,3.925831854,14.34398437,3,3,2,0,0,5,60,1,50,2,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,15,50000,NA,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,NA,1,NA,1,0,1,0,0,1,1,0,1,NA,1,NA,NA,0,1,0,0,0,0,0,1,0,1,1,1,2,0,0,0,1,0,1,0,1,1,1,0,50,1
0,0,NA,0,0,0,0,0,0,0,3.387043,0.306787,0.209958451,3.845699563,14.47559041,0,0,0,0,NA,4,50,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,0,0,2,0,0,0,0,NA,NA,0,0,0,NA,2,2,0,0,1,1,4,1,NA,2
1,0,NA,1,0,0,0,0,1,0,3.349855,0.285549,0.209958451,3.944292818,14.52751269,0,0,0,0,NA,5,40,1,40,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,0,0,1,NA,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,1,0,NA,NA,NA,NA,1,0,1,1,0,1,2,1,0,2,1,1,0,0,0,0,1,3,2,0,0,1,0,0,30,NA
0,1.5,1,1,0,1,1,1,0,0,3.568658,1.645422,0.209958451,0.774477358,6.241894247,2,2,1,1,1,8,62.5,1,NA,2,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,20,NA,NA,1,0,0,4,1,4,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,1,0,0,2,0,0,1,NA,NA,1,0,1,NA,0,3,1,0,0,1,3,1,NA,0
1,6.35,1,0,0,0,0,0,0,0,1.120841,0.57254,0.220581553,3.647765434,18.88869279,4,4,3,1,1,6,50,1,51,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,18000,NA,0,1,1,NA,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,NA,NA,1,NA,1,NA,1,1,1,1,0,0,0,0,0,0,0,0,NA,NA,0,1,2,0,0,0,1,0,3,1,0,3,0,1,1,0,1,3,0,1,1,6,1,10,5
1,2,1,1,1,1,0,0,0,1,1.004677,0.497363,0.220581553,2.502192735,20.11376063,8,8,8,0,0,9,55.55555556,1,22,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,50,20000,NA,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,1,3,0,1,2,0,0,3,1,0,8,0,0,0,1,3,3,0,1,1,1,0,50,0
1,0,NA,0,0,0,0,0,0,0,0.964539,0.441618,0.220581553,2.607828598,20.72839082,2,2,1,1,1,8,37.5,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,0,0,1,1,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,0,0,1,1,0,0,0,0,0,1,NA,NA,1,0,1,NA,0,1,1,0,NA,NA,1,0,NA,3
1,0,NA,0,0,0,0,0,0,0,1.595203,0.2613,0.220581553,18.99643531,15.08211788,0,0,0,0,NA,5,80,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,20000,0,0,0,2,2,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,NA,0,1,0,1,1,NA,NA,NA,NA,0,0,0,0,1,1,0,1,NA,NA,NA,NA,1,1,0,0,1,0,0,3,0,0,1,0,1,0,0,0,1,0,3,1,0,1,1,0,0,50,1
0,0,NA,0,0,0,0,0,0,0,1.615835,0.252722,0.220581553,19.05909385,14.99564147,6,6,6,0,1,6,50,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,2,0,0,1,1,0,3,NA,NA,6,0,0,NA,0,2,3,0,1,1,6,1,NA,5
0,0,NA,0,0,0,0,0,0,0,1.658125,0.200466,0.220581553,17.78516148,15.13996299,0,0,0,0,NA,5,80,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,0,2,0,2,0,0,0,2,NA,NA,0,0,0,NA,3,0,2,0,1,1,3,1,NA,0
0,0,NA,0,0,0,0,0,0,0,0.655094,0.658648,0.266948803,5.517169132,31.88538727,0,0,0,0,NA,8,50,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,1,0,2,NA,NA,0,0,0,NA,2,1,2,0,1,1,1,0,NA,1
0,0,NA,0,0,0,0,0,0,0,0.639494,0.602679,0.266948803,3.991627046,31.04820631,0,0,0,0,NA,2,50,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,2,1,0,1,0,3,NA,NA,0,0,0,NA,1,1,1,2,0,1,6,1,NA,4
1,5,1,1,1,1,1,1,1,1,0.588265,0.606683,0.266948803,4.239434648,31.37263583,5,5,5,0,1,6,50,1,55,4,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,40,30000,7000,1,1,1,2,2,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,NA,1,0,1,2,0,1,0,2,0,4,1,1,5,0,0,1,1,1,4,0,1,1,5,1,20,6
1,2.5,1,1,1,1,0,1,0,0,0.641579,0.601154,0.266948803,3.945340381,31.01118399,8,8,6,2,0,6,50,1,42,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,NA,27500,NA,1,1,1,1,1,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,0,NA,NA,NA,1,1,0,0,0,0,1,1,1,1,1,NA,NA,NA,NA,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,0,0,1,0,0,3,0,0,1,1,0,6,0,2,0,0,3,1,0,0,1,0,0,50,6
1,2,0,1,1,0,0,0,0,0,0.264023,0.239723,0.233760133,82.61619627,81.26133597,2,2,2,0,1,2,50,1,33,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,50,20000,NA,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,NA,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,NA,1,1,NA,NA,0,3,0,0,1,0,1,0,1,1,0,2,0,0,0,1,3,1,0,1,1,2,1,50,4
1,2.5,1,1,1,1,0,0,1,0,0.263568,0.239326,0.233760133,82.62433519,81.26254585,0,0,0,0,NA,5,80,1,34,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,50,20000,NA,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,NA,1,1,NA,NA,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,4,0,0,1,1,2,1,50,4
1,2,1,1,1,1,0,0,0,0,0.25914,0.233371,0.233760133,82.74010326,81.2692077,4,4,4,0,1,12,66.66666667,1,53,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,50,12500,NA,1,1,1,1,NA,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,NA,NA,NA,1,0,0,0,1,1,1,1,1,NA,NA,NA,1,1,0,1,0,1,0,1,2,0,3,1,1,4,0,0,1,0,2,2,1,1,1,3,1,10,0
1,NA,NA,1,0,1,0,0,1,0,0.255755,0.221914,0.233760133,82.93841786,81.25985996,0,0,0,0,NA,4,50,1,23,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,8,NA,NA,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,2,0,1,0,2,0,4,1,0,0,0,0,0,1,0,4,0,1,1,8,1,10,4
1,4,1,1,0,1,0,0,1,0,0.252269,0.207571,0.233760133,83.15049625,81.24573123,0,0,0,0,NA,5,60,0,59,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,50,NA,NA,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,8,1,10,6
1,3.952,1,1,1,0,0,0,0,0,4.458809,0.668718,0.203357034,2.285012187,16.1024035,8,8,6,0,1,4,25,1,42,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,50,NA,NA,1,1,0,1,1,NA,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,1,0,0,0,1,NA,1,NA,NA,NA,1,0,0,0,0,1,1,1,1,NA,NA,NA,NA,1,0,1,0,0,3,1,2,0,2,1,1,6,0,0,1,3,2,2,0,1,1,3,1,25,0
1,3.6556,1,1,1,0,0,0,0,0,4.506502,0.638773,0.203357034,2.19140859,15.78909423,3,3,2,0,1,4,75,1,60,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,50,NA,NA,1,1,1,1,1,NA,1,1,1,1,0,0,1,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,NA,1,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,1,0,2,1,0,0,0,2,0,0,1,1,3,1,10,0
1,3,1,1,0,1,0,0,0,0,5.349552,0.769698,0.203357034,2.273382931,12.91952701,3,3,3,0,1,6,50,1,31,3,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50,25000,7000,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,NA,1,NA,1,1,2,2,0,0,1,3,0,5,1,1,3,0,0,1,1,3,5,0,1,1,1,1,50,4
